Token,Item Name,Variation Name,SKU,Description,Categories,Reporting Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Item Type,Weight (lb),Social Media Link Title,Social Media Link Description,Shipping Enabled,Self-serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Contains Alcohol,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity Quinn Florist,New Quantity Quinn Florist,Stock Alert Enabled Quinn Florist,Stock Alert Count Quinn Florist,Modifier Set - Funerals,Modifier Set - Type,Modifier Set - Wedding
URE7DVOGYMZGR5KJAECPEHIP,Rainbow Rosé,Premium,qf-an-001313,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,84.99,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
54G7GWB7YSEMEXAEKDIA43W7,Rainbow Rosé,Standard,qf-an-001311,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,64.99,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
WUEAQYRF23CIZTYN3MFM4GZM,Ranunculus,Regular,4998226,,Flowers,Flowers,,,,,unavailable,Physical good,,,,N,N,N,N,4.00,,N,,N,,N,,,,,,,,,,,,N,N,N
TWKVYACNOGLJB6KFWAIJ6M7B,Rattlesnake Calathea Plant,"Black Pot, 6""",qf-pl-002736,"The Rattlesnake Calathea (Calathea Lancifolia) is a unique tropical houseplant with long, wavy leaves patterned in bold green spots and deep purple undersides. Known as a symbol of new beginnings and positivity, this plant makes a thoughtful gift for housewarmings, birthdays, or “just because” occasions. Unlike many houseplants, Calathea is non-toxic to pets, making it an ideal choice for animal lovers.

Care Instructions:

Light: Prefers bright, indirect light but tolerates lower light. Avoid direct sun, which can scorch leaves.

Water: Keep soil consistently moist but not soggy. Water when the top inch begins to dry.

Humidity: Loves high humidity; mist often or place near a humidifier.

Placement: Perfect for living rooms, bedrooms, or offices with filtered light.",Plants,Plants,,,,,unavailable,Physical good,,,,Y,,,,49.99,,N,,,,,Pot Types,Black Pot,Plant Size,"6""",,,,,,,,N,N,N
AHR6RKHSRX2IGLIFWIK3SG7E,Rattlesnake Calathea Plant,"Black Pot, 4""",qf-pl-002735,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,25.99,,N,,,,,Pot Types,Black Pot,Plant Size,"4""",,,,,,,,N,N,N
LXIEEKRNTC5UWU7MS6NAJTNY,Rattlesnake Calathea Plant,"Grow Pot, 6""",qf-pl-002738,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,25.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"6""",,,,,,,,N,N,N
CHC66HLGPGSLTR3MIKV4V4WN,Rattlesnake Calathea Plant,"Grow Pot, 4""",qf-pl-002737,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,15.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"4""",,,,,,,,N,N,N
C4U4CJPX6HXEQIZNOZOIMEH5,Rattlesnake Calathea Plant,"White Pot, 6""",qf-pl-002740,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,49.99,,N,,,,,Pot Types,White Pot,Plant Size,"6""",,,,,,,,N,N,N
WYGN4FQN5IVDQPMP63HX4AA4,Rattlesnake Calathea Plant,"White Pot, 4""",qf-pl-002739,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,25.99,,N,,,,,Pot Types,White Pot,Plant Size,"4""",,,,,,,,N,N,N
FVZBZXLA6XW4FJ4AVOT3XUQ4,Red Aglaonema Plant,"Black Pot, 6""",qf-pl-002697,"The Red Aglaonema (Chinese Evergreen) is a vibrant indoor plant with glossy green leaves accented in pink and red hues. Known as a symbol of good fortune, positivity, and resilience, it makes a thoughtful gift for birthdays, housewarmings, or office décor. This low-maintenance beauty thrives in indoor spaces and adds a touch of elegance wherever it’s placed.

Care Instructions:

Light: Tolerates low to medium indirect light. Avoid direct sun.

Water: Water when the top 1–2 inches of soil feel dry; do not overwater.

Humidity: Prefers moderate humidity but adapts well to average homes.

Placement: Ideal for living rooms, offices, or shaded corners.",Plants,Plants,,,,,unavailable,Physical good,,,,Y,,,,58.99,,N,,,,,Pot Types,Black Pot,Plant Size,"6""",,,,,,,,N,N,N
MTQLYT7G6Q4JLZFH2UYF4TF3,Red Aglaonema Plant,"Black Pot, 10""",qf-pl-002699,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,139.99,,N,,,,,Pot Types,Black Pot,Plant Size,"10""",,,,,,,,N,N,N
MOWIKGZBB5K7S5PA5Z6NC3F7,Red Aglaonema Plant,"Grow Pot, 6""",qf-pl-002702,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,38.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"6""",,,,,,,,N,N,N
ZZBWXDHZNRZZVWOM6NK7BIZH,Red Aglaonema Plant,"Grow Pot, 10""",qf-pl-002704,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,84.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"10""",,,,,,,,N,N,N
X26B6TPWZI6JXJPW4JMAAILW,Red Aglaonema Plant,"White Pot, 6""",qf-pl-002707,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,38.99,,N,,,,,Pot Types,White Pot,Plant Size,"6""",,,,,,,,N,N,N
KFWYVPV2Z3NKXJLM2Q2WPDDZ,Red Aglaonema Plant,"White Pot, 10""",qf-pl-002709,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,139.99,,N,,,,,Pot Types,White Pot,Plant Size,"10""",,,,,,,,N,N,N
ZOHQSBW7K5FDA33W6GVL23OH,Rose,Regular,120329J,"Experience the beauty and fragrance of roses, the versatile choice for heartfelt gifts.",Flowers,Flowers,,,,,visible,Physical good,,,,N,N,N,N,5.00,,N,,N,,N,,,,,,,,-2476,,,,N,N,N
TTYEGFWLJE7CTOF4HOIB6PUR,Rose (blue or rainbow),Regular,H432813,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,6.00,,N,,N,,N,,,,,,,,-24,,,,N,N,N
M2TGS4QQ46DRROXCQOWQYTX6,Rose Bouquet (18 roses),Regular,N378712,,Bouquets,Bouquets,,,,,unavailable,Physical good,,,,N,N,N,N,75.00,,N,,N,,N,,,,,,,,,,,,N,N,N
NBCNJY45HDTL2RKMN673547R,Rose Bouquet (24 Roses),Regular,5730880,,Bouquets,Bouquets,,,,,unavailable,Physical good,,,,N,N,N,N,90.00,,N,,N,,N,,,,,,,,,,,,N,N,N
SCBVEGLS5XCBV6BQFY4S7AN6,Rose Bouquet (6 roses),Regular,D491136,,Bouquets,Bouquets,,,,,,Physical good,,,,N,N,N,N,35.00,,N,,N,,N,,,,,,,,-12,,,,N,N,N
NCRMRR4FZAPJFL3TFQLHPU72,Rose bouquet (dozen),Regular,526679E,,Bouquets,Bouquets,,,,,,Physical good,,,,N,N,N,N,65.00,,N,,N,,N,,,,,,,,-70,,,,N,N,N
NMCEYDBOG6MCV37OVUKJJAK2,Rosemary,Regular,H827778,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,N,N,N,N,6.99,,N,,N,,N,,,,,,,,,,,,N,N,N
ZBVRHUZZEALSWTUXJGLDHT6H,Roses vase (dozen),Regular,8914575,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,75.00,,N,,N,,N,,,,,,,,-5,,,,N,N,N
CVU5TAAB4EYFFA66P3NPDKJK,Rosé &amp; Cream,Deluxe,qf-an-001345,"Bold fuchsia roses, soft pink spray roses, and creamy hydrangeas come together in this lush, vibrant design. Accented with lisianthus, silver dusty miller, and trailing greens, Rosé & Cream is an uplifting and modern bouquet perfect for birthdays, celebrations, or simply bringing joy to someone’s day.

Available in Standard, Deluxe, and Premium sizes
Each size includes more stems for a fuller, more dramatic look.",Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,95.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
RM22OYIK35TQKIS3NEYJVNJE,Rosé &amp; Cream,Premium,qf-an-001346,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,115.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
N6RKAFPAIWLAMAKLIMMY7DID,Rosé &amp; Cream,Standard,qf-an-001344,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,75.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
6XEKI5IE3DVVSV25QBH4VVZO,Rue,,,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,Y,N,N,N,6.99,,N,,N,,N,,,,,,,,,,,,N,N,N
PFCIYEB3QNVGYHRS4MR456C6,Sago Palm In Ceramic,Regular,879072V,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,54.99,,N,,N,,N,,,,,,,,,,,,N,N,N
I5B6NH5KTEZWFTO47THIPENW,Santa’s Sleigh Blooms,Santa’s Sleigh Blooms,qf--005471,"Santa’s Sleigh Blooms captures the spirit of Christmas with vibrant, high-impact color and lush winter texture. This arrangement features premium red roses, crisp white carnations, festive red berries, and long-needle pine branches for a striking seasonal silhouette. Elegant hints of silver ornament accents add subtle sparkle, making the design feel both cheerful and elevated.

Styled in a sleek winter vase, this arrangement is perfect for holiday tables, office gifting, home décor, and Christmas celebrations of every style. The rich combination of red, white, and evergreen brings instant warmth and festivity into any room, while the structured design ensures a polished, centerpiece-ready presence.

Handcrafted at Quinn Florist with fresh winter greens and high-quality blooms, Santa’s Sleigh Blooms delivers a joyful, classic holiday look—ideal for spreading seasonal cheer in a bold, sophisticated way.",Christmas shop,Christmas shop,,,,,unavailable,Physical good,,,,,,,,125.00,,N,,,,,,,,,,,,,,,,N,N,N
7CXM6JO7UAGQ2IFNRDOQISR7,Santa’s Sleigh Blooms,Santa’s Sleigh Blooms,qf--005471,"Santa’s Sleigh Blooms captures the spirit of Christmas with vibrant, high-impact color and lush winter texture. This arrangement features premium red roses, crisp white carnations, festive red berries, and long-needle pine branches for a striking seasonal silhouette. Elegant hints of silver ornament accents add subtle sparkle, making the design feel both cheerful and elevated.

Styled in a sleek winter vase, this arrangement is perfect for holiday tables, office gifting, home décor, and Christmas celebrations of every style. The rich combination of red, white, and evergreen brings instant warmth and festivity into any room, while the structured design ensures a polished, centerpiece-ready presence.

Handcrafted at Quinn Florist with fresh winter greens and high-quality blooms, Santa’s Sleigh Blooms delivers a joyful, classic holiday look—ideal for spreading seasonal cheer in a bold, sophisticated way.",Christmas shop,Christmas shop,,,,,unavailable,Physical good,,,,Y,,,,145.00,,N,,,,,,,,,,,,,,,,N,N,N
W5DIYYLYWS4MJZXORFGD52UG,Scarlet Bloom,Deluxe,,"Our Scarlet Bloom Cube is a rich and modern arrangement designed to impress. Featuring vibrant red roses, deep burgundy mums, and purple accent flowers, this design is presented in a contemporary gold cube vase for a chic and dramatic look.

Perfect for anniversaries, birthdays, or simply sending a stylish surprise, this bouquet brings warmth and elegance in a compact, yet impactful design.

Available Sizes: Standard, Deluxe, Premium

Perfect for: Anniversaries, Birthdays, Congratulations, Thank You, Just Because

Flowers Included: Red roses, burgundy mums, purple accent blooms, seasonal greenery

Vase Included (Gold Cube)","Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Roses, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,110.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
OAQ62D5S5HK5DITORDY6JTPB,Scarlet Bloom,Premium,,,"Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Roses, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,135.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
RKZFPAVGPFZWDGCBLJJ3CJ5Y,Scarlet Bloom,Standard,,,"Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Roses, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,85.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
EZESNS3LEIK3XLJAP7GW4XUL,Scarlet Flame Bouquet,"Deluxe, Bouquet",qf-bt-001476,"An unforgettable bouquet of classic red roses, burgundy spray roses, red lilies, and fiery gerbera daisies, all wrapped in lush greenery. Bold and romantic, this arrangement is perfect for deep declarations and timeless love.

Please note: Flowers may vary slightly based on seasonal availability. Substitutions may be made with similar blooms of equal value and color palette.

Available in Standard, Deluxe, and Premium sizes
Each size includes more stems for a fuller, more dramatic look.",Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,Y,,,,75.00,,N,,,,,Size,Deluxe,Style,Bouquet,,,,,,,,N,N,N
ZOOJIJZQGNPSG4MRJ3RIUHIN,Scarlet Flame Bouquet,"Deluxe, Vase Arrangement",qf-bt-001477,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,90.00,,N,,,,,Size,Deluxe,Style,Vase Arrangement,,,,,,,,N,N,N
5NIBIX6EBCRTD3FQYL2TYJAB,Scarlet Flame Bouquet,"Premium, Bouquet",qf-bt-001478,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,90.00,,N,,,,,Size,Premium,Style,Bouquet,,,,,,,,N,N,N
ZWJFFWJGXIJEUDUHZV24666I,Scarlet Flame Bouquet,"Premium, Vase Arrangement",qf-bt-001479,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,105.00,,N,,,,,Size,Premium,Style,Vase Arrangement,,,,,,,,N,N,N
EHMHO2ME6LTT2NS6FWXNUJJX,Scarlet Flame Bouquet,"Standard, Bouquet",qf-bt-001474,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,60.00,,N,,,,,Size,Standard,Style,Bouquet,,,,,,,,N,N,N
WI4ZRC7QBOCHZSOTZD5563F7,Scarlet Flame Bouquet,"Standard, Vase Arrangement",qf-bt-001475,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,75.00,,N,,,,,Size,Standard,Style,Vase Arrangement,,,,,,,,N,N,N
6YPA2HUQ2ABDJSFK3X7OEQKL,Seeds,Regular,408639Q,,,,,,,,unavailable,Physical good,,,,Y,N,N,N,variable,,N,,N,,N,,,,,,,,,,,,N,N,N
V5EHTBBPASB5EPQLVPX4UPFC,Seeds,1.89,8597259,,,,,,,,unavailable,Physical good,,,,,,,,1.89,,N,,,,N,,,,,,,,,,,,N,N,N
M5JR7O62I7HGLHRO43BJSVTJ,Seeds,1.99,797619J,,,,,,,,unavailable,Physical good,,,,,,,,1.99,,N,,,,N,,,,,,,,,,,,N,N,N
6NPHCJYSIMQVNRMF5QGZSXS6,Seeds,2.09,R391210,,,,,,,,unavailable,Physical good,,,,,,,,2.09,,N,,,,N,,,,,,,,,,,,N,N,N
7STD5LNGKKPLU5TAXW7BI2CU,Seeds,2.19,8827443,,,,,,,,unavailable,Physical good,,,,,,,,2.19,,N,,,,N,,,,,,,,,,,,N,N,N
ARUZCVBK25CBUJF4Z4YLHKZZ,Seeds,2.29,T474204,,,,,,,,unavailable,Physical good,,,,,,,,2.29,,N,,,,N,,,,,,,,,,,,N,N,N
PCCQIGRDN2UEDPZUIZSX3UUW,Seeds,2.39,744566X,,,,,,,,unavailable,Physical good,,,,,,,,2.39,,N,,,,N,,,,,,,,,,,,N,N,N
BZTIEN6J2WQF25GIP6WZH6TW,Seeds,2.49,745213F,,,,,,,,unavailable,Physical good,,,,,,,,2.49,,N,,,,N,,,,,,,,,,,,N,N,N
R6HSQ3SRIEY6RHHX75GBN2T6,Seeds,2.59,6086555,,,,,,,,unavailable,Physical good,,,,,,,,2.59,,N,,,,N,,,,,,,,,,,,N,N,N
JAOFL33ORRWBMFB3LVXK5ASB,Serenity in Bloom,Deluxe,qf-an-002661,"“Serenity in Bloom” is a graceful, all-white arrangement featuring long-stemmed calla lilies and voluminous white hydrangeas, accented with silver eucalyptus and verdant greens. Designed in a modern glass vase, this piece exudes peace and refinement—perfect for expressing sympathy, celebrating a milestone, or elevating a sophisticated interior space.

Please note: Floral arrangements may vary slightly depending on seasonal availability. We will always maintain the overall look, feel, and value.",Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,115.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
Q5DFOTVXDIAFGNYOJKRNJWZW,Serenity in Bloom,Premium,qf-an-002662,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,165.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
QOJXNITGKAZHANLOSMDPHPOS,Serenity in Bloom,Standard,qf-an-002660,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,85.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
OZ56JY6KWPYQ3UCC7T4OPTZZ,Sheet Moss,Regular,G180075,,Soil & Plant Food,Soil & Plant Food,,,,,unavailable,Physical good,,,,N,N,N,N,5.00,,N,,N,,N,,,,,,,,,,,,N,N,N
GSHMWN23A7G42TJHMQBD6VMO,Silver Frost Boxwood Tree,"Signature (28-30"" Tall)",qf--005561,"The Silver Frost Boxwood Tree offers a refined winter aesthetic with cool-toned elegance. Crafted from dense, living boxwood and hand-decorated with shimmering silver ribbon and frosted seasonal accents, this piece feels modern, clean, and intentional.

Designed for apartments, offices, and polished interiors, it delivers holiday presence without visual noise. The neutral silver palette pairs effortlessly with contemporary décor and winter whites, making it ideal for gifting or sophisticated seasonal styling.

Each tree arrives fully styled in a decorative container and ready to display.",Christmas shop,Christmas shop,,,,,unavailable,Physical good,,,,Y,,,,175.00,,N,,,,,Boxwood Size,"Signature (28-30"" Tall)",,,,,,,,,,N,N,N
BZ2DPYIHIZ44NMXU65T7MJ7J,Silver Frost Boxwood Tree,"Standard (20-22"" Tall)",qf--005562,,Christmas shop,Christmas shop,,,,,unavailable,Physical good,,,,,,,,125.00,,N,,,,,Boxwood Size,"Standard (20-22"" Tall)",,,,,,,,,,N,N,N
SUVQHLD4YWQS7WZ5N2A5MBEE,Single Flat,Regular,6381270,,,,,,,,unavailable,Physical good,,,,N,N,N,N,2.99,,N,,N,,N,,,,,,,,-416,,,,N,N,N
5QHSKSNR353IK65NFW2N2HQB,Single Stem Orchid,Regular,590666T,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,64.99,,N,,N,,N,,,,,,,,,,,,N,N,N
VWQHJ5YLR2JV43BNEM4E56UE,Small Double Stem Orchid,Regular,X035458,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,34.99,,N,,N,,N,,,,,,,,,,,,N,N,N
R3UMEGZ3B7AYPT5ZYEA34DU5,"Small Monstera Deliciosa – Swiss Cheese Plant (6"")",Black Pot,qf-pl-002814,"The Small Monstera Deliciosa (also called Swiss Cheese Plant) is a young version of the popular tropical favorite, featuring lush green, heart-shaped leaves. As it matures, its leaves will naturally develop the signature fenestrations (splits and holes). A symbol of growth, vitality, and abundance, this plant makes a thoughtful gift for housewarmings, new jobs, or “just because” occasions. Its manageable size makes it ideal for apartments, desktops, and shelves while still offering the bold greenery Monstera is known for.

Care Instructions:

Light: Prefers bright, indirect light; tolerates medium light.

Water: Water when the top 1–2 inches of soil feel dry. Avoid overwatering.

Humidity: Thrives in moderate to high humidity; mist occasionally.

Placement: Perfect for desks, bookshelves, and small rooms; grows larger with time and repotting.",Plants,Plants,,,,,unavailable,Physical good,,,,Y,,,,49.99,,N,,,,,Pot Types,Black Pot,,,,,,,,,,N,N,N
AGHZUHWIKTWRIDOFE5CSNLW5,"Small Monstera Deliciosa – Swiss Cheese Plant (6"")",Grow Pot,qf-pl-002816,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,29.99,,N,,,,,Pot Types,Grow Pot,,,,,,,,,,N,N,N
J6ZKQRGMC6CDY5Y5OLQSUAF7,"Small Monstera Deliciosa – Swiss Cheese Plant (6"")",White Pot,qf-pl-002818,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,49.99,,N,,,,,Pot Types,White Pot,,,,,,,,,,N,N,N
6TMBHCVH46D6QDUVGTK3RVYJ,"Small Monstera Deliciosa – Swiss Cheese Plant (6"") (Copy)",Black Pot,,"<div class=""care-guide"">
<div class=""care-item"">
<img src=""https://quinnflorist.com/wp-content/uploads/2025/09/Water-Lvl-1-1.png"" alt=""Water Icon"">
<h4>Water</h4>
<p>Water once a week, allowing excess water to drain. For moss-filled pots, check every 10–12 days and add ¼ cup per stem if top feels dry.</p>
</div>
<div class=""care-item"">
<img src=""https://quinnflorist.com/wp-content/uploads/2025/09/Sun-Lvl-1.png"" alt=""Light Icon"">
<h4>Light / Temperature</h4>
<p>Bright indirect sunlight is best. Avoid harsh direct rays that scorch delicate leaves.</p>
</div>
<div class=""care-item"">
<img src=""https://yourdomain.com/wp-content/uploads/pruning-icon.png"" alt=""Pruning Icon"">
<h4>Pruning</h4>
<p>Remove spent flowers by cutting stems back to the base. Trim any damaged leaves or roots.</p>
</div>
<div class=""care-item"">
<img src=""https://yourdomain.com/wp-content/uploads/soil-icon.png"" alt=""Soil Icon"">
<h4>Soil</h4>
<p>Use a well-draining orchid mix with bark and perlite for proper air circulation.</p>
</div>
<div class=""care-item"">
<img src=""https://yourdomain.com/wp-content/uploads/pet-icon.png"" alt=""Pet Icon"">
<h4>Pet Friendly</h4>
<p>Yes! Phalaenopsis orchids are non-toxic to dogs and cats.</p>
</div>
</div>",Plants,Plants,,,,,unavailable,Physical good,,,,Y,,,,49.99,,N,,,,,Pot Type,Black Pot,,,,,,,,,,N,N,N
I6DM74FV6W5TWMYY5ESDHHAW,"Small Monstera Deliciosa – Swiss Cheese Plant (6"") (Copy)",Grow Pot,,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,29.99,,N,,,,,Pot Type,Grow Pot,,,,,,,,,,N,N,N
D5KAYKNBYLLLAAVYPVFF5NL6,"Small Monstera Deliciosa – Swiss Cheese Plant (6"") (Copy)",White Pot,,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,49.99,,N,,,,,Pot Type,White Pot,,,,,,,,,,N,N,N
HH3ZPUI23F5SJ6E2AMNVMBYP,Small Mum,Regular,3893604,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,N,N,N,N,3.99,,N,,N,,N,,,,,,,,,,,,N,N,N
RAOLLDHY4QLQDCOWJ777FAOG,Snake In Ceramic,Regular,477468X,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,34.99,,N,,N,,N,,,,,,,,,,,,N,N,N
PYPUFNPCKACZVHJPKPGLPLDB,Snake Plant,"Black Pot, 6""",qf-pl-002726,"The Snake Plant (Sansevieria) is a stylish and low-maintenance houseplant with upright, sword-shaped green leaves striped with darker patterns. Renowned by NASA’s air-quality study, it helps filter indoor toxins, making it a popular choice for healthier homes and offices. Symbolizing endurance, resilience, and protection, this plant makes an excellent gift for housewarmings, office décor, or wellness occasions.

Care Instructions:

Light: Thrives in low to bright indirect light; tolerates low-light corners.

Water: Water sparingly; allow soil to fully dry between waterings. Overwatering is the main risk.

Humidity: Adaptable to normal household humidity.

Placement: Perfect for bedrooms, living rooms, and offices; tolerates neglect.",Plants,Plants,,,,,unavailable,Physical good,,,,Y,,,,49.99,,N,,,,,Pot Types,Black Pot,Plant Size,"6""",,,,,,,,N,N,N
GQUCK4EOC336NGSXCVGW6MCS,Snake Plant,"Black Pot, 8""",qf-pl-002727,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,89.99,,N,,,,,Pot Types,Black Pot,Plant Size,"8""",,,,,,,,N,N,N
PVOL6BE2ZEN4NZJQAE6XOUMZ,Snake Plant,"Black Pot, 10""",qf-pl-002728,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,124.99,,N,,,,,Pot Types,Black Pot,Plant Size,"10""",,,,,,,,N,N,N
POZPUPWR5H2DLB4WRJIO52M3,Snake Plant,"Grow Pot, 6""",qf-pl-002729,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,29.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"6""",,,,,,,,N,N,N
AHYMDOONZGDN3PIKCACBZ4QR,Snake Plant,"Grow Pot, 8""",qf-pl-002730,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,49.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"8""",,,,,,,,N,N,N
TF33DNO22I3CH77ZU5QUWEND,Snake Plant,"Grow Pot, 10""",qf-pl-002731,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,74.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"10""",,,,,,,,N,N,N
SLSFAPUPJ2KUEWWV3LDLCIZM,Snake Plant,"White Pot, 6""",qf-pl-002732,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,49.99,,N,,,,,Pot Types,White Pot,Plant Size,"6""",,,,,,,,N,N,N
E5MAFIQSJBLGB55QNWAH3SJP,Snake Plant,"White Pot, 8""",qf-pl-002733,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,89.99,,N,,,,,Pot Types,White Pot,Plant Size,"8""",,,,,,,,N,N,N
XC5OQ6HHJTRIUTOL65MPGKXU,Snake Plant,"White Pot, 10""",qf-pl-002734,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,124.99,,N,,,,,Pot Types,White Pot,Plant Size,"10""",,,,,,,,N,N,N
SJXBPWPWBQQYTEQNUOYN64BR,Snake Plant,"Black Pot, 6""",,"The Snake Plant (Sansevieria) is a stylish and low-maintenance houseplant with upright, sword-shaped green leaves striped with darker patterns. Renowned by NASA’s air-quality study, it helps filter indoor toxins, making it a popular choice for healthier homes and offices. Symbolizing endurance, resilience, and protection, this plant makes an excellent gift for housewarmings, office décor, or wellness occasions.

Care Instructions:

Light: Thrives in low to bright indirect light; tolerates low-light corners.

Water: Water sparingly; allow soil to fully dry between waterings. Overwatering is the main risk.

Humidity: Adaptable to normal household humidity.

Placement: Perfect for bedrooms, living rooms, and offices; tolerates neglect.",Plants,Plants,,,,,unavailable,Physical good,,,,Y,,,,49.99,,N,,,,,Pot Types,Black Pot,Plant Size,"6""",,,,,,,,N,N,N
WWZVF6EKH3MTPOXEBIKO44VW,Snake Plant,"Black Pot, 8""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,89.99,,N,,,,,Pot Types,Black Pot,Plant Size,"8""",,,,,,,,N,N,N
TNXDG7IMUDHARLJGWD4XO7PP,Snake Plant,"Black Pot, 10""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,124.99,,N,,,,,Pot Types,Black Pot,Plant Size,"10""",,,,,,,,N,N,N
462NTRFMXIROGBH3A2QHVQQN,Snake Plant,"Grow Pot, 6""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,29.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"6""",,,,,,,,N,N,N
YFXKNVBEN6LRIRHEIQRRPI27,Snake Plant,"Grow Pot, 8""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,49.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"8""",,,,,,,,N,N,N
6RJOO4KEQ5U2DGILO6YOZXED,Snake Plant,"Grow Pot, 10""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,74.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"10""",,,,,,,,N,N,N
